Cluster ID,confidence_score,Id,Source,Site name,Address,Zip,Phone,Fax,Program Name,Length of Day,IDHS Provider ID,Agency,Neighborhood,Funded Enrollment,Program Option,Number per Site EHS,Number per Site HS,Director,Head Start Fund,Eearly Head Start Fund,CC fund,Progmod,Website,Executive Director,Center Director,ECE Available Programs,NAEYC Valid Until,NAEYC Program Id,Email Address,Ounce of Prevention Description,Purple binder service type,Column,Column2,canonical_Center Director,canonical_Neighborhood,canonical_Address,canonical_Column,canonical_Eearly Head Start Fund,canonical_Funded Enrollment,canonical_Website,canonical_Program Name,canonical_Site name,canonical_Zip,canonical_Purple binder service type,canonical_Ounce of Prevention Description,canonical_Source,canonical_Number per Site EHS,canonical_Executive Director,canonical_Length of Day,canonical_Fax,canonical_Phone,canonical_Column2,canonical_Director,canonical_Email Address,canonical_ECE Available Programs,canonical_Program Option,canonical_Id,canonical_Head Start Fund,canonical_NAEYC Program Id,canonical_CC fund,canonical_Agency,canonical_IDHS Provider ID,canonical_NAEYC Valid Until,canonical_Number per Site HS,canonical_Progmod
199,1.0,47,CPS_Early_Childhood_Portal_scrape.csv, El Hogar del Nino/Cuidar - El Hogar del Nino/El Centro - Loomis,1718 S Loomis Blvd ,,5639796,,Child Care,EXTENDED DAY,,,,,,,,,,,,,,,,,,,,,,,,b'',b'',b'1718 s loomis blvd',b'',b'',b'',b'',b'child care',b'el hogar del nino/cuidar - el hogar del nino/el centro - loomis',b'',b'',b'',b'cps_early_childhood_portal_scrape.csv',b'',b'',b'extended day',b'',b'5639796',b'',b'',b'',b'',b'',b'593',b'',b'',b'',b'',b'',b'',b'',b''
199,1.0,48,CPS_Early_Childhood_Portal_scrape.csv, El Hogar del Nino/Cuidar - El Hogar del Nino/El Centro - Loomis,1718 S Loomis Blvd ,,5639796,,Child Care,EXTENDED DAY,,,,,,,,,,,,,,,,,,,,,,,,b'',b'',b'1718 s loomis blvd',b'',b'',b'',b'',b'child care',b'el hogar del nino/cuidar - el hogar del nino/el centro - loomis',b'',b'',b'',b'cps_early_childhood_portal_scrape.csv',b'',b'',b'extended day',b'',b'5639796',b'',b'',b'',b'',b'',b'593',b'',b'',b'',b'',b'',b'',b'',b''
42,1.0,49,CPS_Early_Childhood_Portal_scrape.csv, El Valor - Little Tykes II,1723 W 35th St ,,5791791,,Child Care,EXTENDED DAY,,,,,,,,,,,,,,,,,,,,,,,,b'',b'',b'1723 w 35th st',b'',b'',b'',b'',b'child care',b'el valor - little tykes ii',b'',b'',b'',b'cps_early_childhood_portal_scrape.csv',b'',b'',b'extended day',b'',b'5791791',b'',b'',b'',b'',b'',b'595',b'',b'',b'',b'',b'',b'',b'',b''
42,1.0,50,CPS_Early_Childhood_Portal_scrape.csv, El Valor - Little Tykes II,1723 W 35th St ,,5791791,,Child Care,EXTENDED DAY,,,,,,,,,,,,,,,,,,,,,,,,b'',b'',b'1723 w 35th st',b'',b'',b'',b'',b'child care',b'el valor - little tykes ii',b'',b'',b'',b'cps_early_childhood_portal_scrape.csv',b'',b'',b'extended day',b'',b'5791791',b'',b'',b'',b'',b'',b'595',b'',b'',b'',b'',b'',b'',b'',b''
43,1.0,51,CPS_Early_Childhood_Portal_scrape.csv, Church of God True Believers - Church of God Day Care,1738 W Marquette Rd ,,4715222,,Child Care,EXTENDED DAY,,,,,,,,,,,,,,,,,,,,,,,,b'',b'',b'1738 w marquette rd',b'',b'',b'',b'',b'child care',b'church of god true believers - church of god day care',b'',b'',b'',b'cps_early_childhood_portal_scrape.csv',b'',b'',b'extended day',b'',b'4715222',b'',b'',b'',b'',b'',b'51',b'',b'',b'',b'',b'',b'',b'',b''
45,1.0,52,CPS_Early_Childhood_Portal_scrape.csv, Lutheran Social Services of Illinois - Rogers Park / LSSI,1754 W Devon Ave ,,2623366,,Child Care,EXTENDED DAY,,,,,,,,,,,,,,,,,,,,,,,,b'',b'rogers park',b'1754 w devon ave',b'',b'',b'',b'',b'community partnerships',b'lutheran social services of illinois - rogers park / lssi',b'60660',b'',b'',b'cps_early_childhood_portal_scrape.csv',b'',b'',"b'8-11 hours, varies by facility'",b'',b'2623366',b'',b'',b'',b'cp',b'',b'2630',b'',b'',b'',b'',b'',b'',b'',b''
47,1.0,53,CPS_Early_Childhood_Portal_scrape.csv, Chicago Commons Association - Guadalupano Family Center,1814 S Paulina St ,,6663883,,Child Care,EXTENDED DAY,,,,,,,,,,,,,,,,,,,,,,,,b'www.chicagocommons.org',b'lower west side',b'1814 s paulina',b'',b'migdalia young',b'chicago commons association',b'yes',b'state pre-kindergarten',b'chicago commons association - guadalupano family center',b'60608',b'',b'',b'cps_early_childhood_portal_scrape.csv',b'',"b'2613it(child care it center), 3403ps(hs collaboration with c'",b'half day/full day',b'',b'6663883',b'',b'',b'',b'dan valliere',b'lower west side',b'53',b'',b'',b'yes',b'',b'',b'esmeralda arroyo',b'',b'no'
47,1.0,54,CPS_Early_Childhood_Portal_scrape.csv, Chicago Commons Association - Guadalupano Family Center,1814 S Paulina St ,,6663883,,Child Care,EXTENDED DAY,,,,,,,,,,,,,,,,,,,,,,,,b'www.chicagocommons.org',b'lower west side',b'1814 s paulina',b'',b'migdalia young',b'chicago commons association',b'yes',b'state pre-kindergarten',b'chicago commons association - guadalupano family center',b'60608',b'',b'',b'cps_early_childhood_portal_scrape.csv',b'',"b'2613it(child care it center), 3403ps(hs collaboration with c'",b'half day/full day',b'',b'6663883',b'',b'',b'',b'dan valliere',b'lower west side',b'53',b'',b'',b'yes',b'',b'',b'esmeralda arroyo',b'',b'no'
48,1.0,55,CPS_Early_Childhood_Portal_scrape.csv, YMCA of Metropolitan Chicago - McCormick Tribune- YMCA,1834 N Lawndale Ave ,,2352525,,Child Care,EXTENDED DAY,,,,,,,,,,,,,,,,,,,,,,,,b'www.ymcachicago.org',b'',b'1834 n lawndale',b'',b'maria franco',b'ymca of metropolitan chicago',b'yes',b'state pre-kindergarten',b'ymca of metropolitan chicago - mccormick tribune- ymca',b'60647',b'',b'',b'cps_early_childhood_portal_scrape.csv',b'',"b'2697it(child care it center), 7096ps(hs collaboration with c'",b'half day/full day',b'',b'2352525',b'',b'',b'',b'dorothy cole-gary',b'logan square',b'55',b'',b'',b'yes',b'',b'',b'maria franco',b'',b'yes'
50,1.0,56,CPS_Early_Childhood_Portal_scrape.csv, Board Trustees-City Colleges of Chicago - Malcolm X College,1900 W Van Buren St ,,8507000,,Child Care,EXTENDED DAY,,,,,,,,,,,,,,,,,,,,,,,,b'',b'',b'1900 w van buren st',b'',b'',b'',b'',b'child care',b'board trustees-city colleges of chicago - malcolm x college',b'',b'',b'',b'cps_early_childhood_portal_scrape.csv',b'',b'',b'extended day',b'',b'8507000',b'',b'',b'',b'',b'',b'607',b'',b'',b'',b'',b'',b'',b'',b''
50,1.0,57,CPS_Early_Childhood_Portal_scrape.csv, Board Trustees-City Colleges of Chicago - Malcolm X College,1900 W Van Buren St ,,8507000,,Child Care,EXTENDED DAY,,,,,,,,,,,,,,,,,,,,,,,,b'',b'',b'1900 w van buren st',b'',b'',b'',b'',b'child care',b'board trustees-city colleges of chicago - malcolm x college',b'',b'',b'',b'cps_early_childhood_portal_scrape.csv',b'',b'',b'extended day',b'',b'8507000',b'',b'',b'',b'',b'',b'607',b'',b'',b'',b'',b'',b'',b'',b''
51,1.0,58,CPS_Early_Childhood_Portal_scrape.csv, El Valor - Guadalupe Reyes Children & Family Center,1951 W 19th St ,,9972021,,Child Care,EXTENDED DAY,,,,,,,,,,,,,,,,,,,,,,,,b'www.elvalor.org',b'',b'1951 w 19th st',b'',b'lydia marcos',b'el valor',b'yes',b'child care',b'el valor - guadalupe reyes children & family center',b'60608',b'',b'',b'cps_early_childhood_portal_scrape.csv',b'',"b'4141ps(child care ps center), 7026ps(hs collaboration with c'",b'extended day',b'',b'9972021',b'child care',b'',b'',b'vincent allocco',b'lower west side',b'2146',b'',b'',b'yes',b'',b'',b'rosa moreno',b'',b'no'
51,1.0,59,CPS_Early_Childhood_Portal_scrape.csv, El Valor - Guadalupe Reyes Children & Family Center,1951 W 19th St ,,9972021,,Child Care,EXTENDED DAY,,,,,,,,,,,,,,,,,,,,,,,,b'www.elvalor.org',b'',b'1951 w 19th st',b'',b'lydia marcos',b'el valor',b'yes',b'child care',b'el valor - guadalupe reyes children & family center',b'60608',b'',b'',b'cps_early_childhood_portal_scrape.csv',b'',"b'4141ps(child care ps center), 7026ps(hs collaboration with c'",b'extended day',b'',b'9972021',b'child care',b'',b'',b'vincent allocco',b'lower west side',b'2146',b'',b'',b'yes',b'',b'',b'rosa moreno',b'',b'no'
817,1.0,60,CPS_Early_Childhood_Portal_scrape.csv, North Avenue Day Nursery - North Avenue Day Nursery,2001 W Pierce Ave ,,3424499,,Child Care,EXTENDED DAY,,,,,,,,,,,,,,,,,,,,,,,,b'',b'',b'2001 w pierce ave',b'',b'',b'',b'',b'child care',b'north avenue day nursery - north avenue day nursery',b'',b'',b'',b'cps_early_childhood_portal_scrape.csv',b'',b'',b'half day/full day',b'',b'3424499',b'',b'',b'',b'',b'',b'1179',b'',b'',b'',b'',b'',b'',b'',b''
53,1.0,61,CPS_Early_Childhood_Portal_scrape.csv, Carole Robertson Center For Learning - Carole Robertson Center CTR 2020,2020 W Roosevelt Rd ,,2437300,,Child Care,EXTENDED DAY,,,,,,,,,,,,,,,,,,,,,,,,b'',b'',b'2020 w roosevelt rd',b'',b'',b'',b'',b'child care',b'carole robertson center for learning - carole robertson center ctr 2020',b'',b'',b'',b'cps_early_childhood_portal_scrape.csv',b'',b'',b'extended day',b'',b'2437300',b'',b'',b'',b'',b'',b'61',b'',b'',b'',b'',b'',b'',b'',b''
53,1.0,62,CPS_Early_Childhood_Portal_scrape.csv, Carole Robertson Center For Learning - Carole Robertson Center CTR 2020,2020 W Roosevelt Rd ,,2437300,,Child Care,EXTENDED DAY,,,,,,,,,,,,,,,,,,,,,,,,b'',b'',b'2020 w roosevelt rd',b'',b'',b'',b'',b'child care',b'carole robertson center for learning - carole robertson center ctr 2020',b'',b'',b'',b'cps_early_childhood_portal_scrape.csv',b'',b'',b'extended day',b'',b'2437300',b'',b'',b'',b'',b'',b'61',b'',b'',b'',b'',b'',b'',b'',b''
55,1.0,63,CPS_Early_Childhood_Portal_scrape.csv, Chinese American Service League - Chinese American Service League,2141 S Tan Ct ,,7910418,,Child Care,EXTENDED DAY,,,,,,,,,,,,,,,,,,,,,,,,b'',b'',b'2141 s tan ct',b'',b'',b'',b'',b'state pre-kindergarten',b'chinese american service league - chinese american service league',b'',b'',b'',b'cps_early_childhood_portal_scrape.csv',b'',b'',b'half day/full day',b'',b'7910418',b'',b'',b'',b'',b'',b'625',b'',b'',b'',b'',b'',b'',b'',b''
55,1.0,64,CPS_Early_Childhood_Portal_scrape.csv, Chinese American Service League - Chinese American Service League,2141 S Tan Ct ,,7910418,,Child Care,EXTENDED DAY,,,,,,,,,,,,,,,,,,,,,,,,b'',b'',b'2141 s tan ct',b'',b'',b'',b'',b'state pre-kindergarten',b'chinese american service league - chinese american service league',b'',b'',b'',b'cps_early_childhood_portal_scrape.csv',b'',b'',b'half day/full day',b'',b'7910418',b'',b'',b'',b'',b'',b'625',b'',b'',b'',b'',b'',b'',b'',b''
56,1.0,65,CPS_Early_Childhood_Portal_scrape.csv, First Church of Love And Faith - First Church of Love & Faith Annex,2141 W 79th St ,,2246800,,Child Care,EXTENDED DAY,,,,,,,,,,,,,,,,,,,,,,,,b'',b'',b'2141 w 79th st',b'',b'',b'',b'',b'child care',b'first church of love and faith - first church of love & faith annex',b'',b'',b'',b'cps_early_childhood_portal_scrape.csv',b'',b'',b'extended day',b'',b'2246800',b'',b'',b'',b'',b'',b'65',b'',b'',b'',b'',b'',b'',b'',b''
196,1.0,66,CPS_Early_Childhood_Portal_scrape.csv, El Hogar del Nino/Cuidar - El Hogar del Nino/Cuidar- California,2325 S California Ave ,,5231629,,Child Care,EXTENDED DAY,,,,,,,,,,,,,,,,,,,,,,,,b'',b'south lawndale',b'2325 s california ave',b'',b'',b'',b'',b'early head start',b'el hogar del nino/cuidar - el hogar del nino/cuidar- california',b'60608',b'',b'',b'cps_early_childhood_portal_scrape.csv',b'',b'',b'extended day',b'',b'5231629',b'child care',b'',b'',b'cp',b'',b'66',b'',b'',b'',b'',b'',b'',b'',b''
196,1.0,67,CPS_Early_Childhood_Portal_scrape.csv, El Hogar del Nino/Cuidar - El Hogar del Nino/Cuidar- California,2325 S California Ave ,,5231629,,Child Care,EXTENDED DAY,,,,,,,,,,,,,,,,,,,,,,,,b'',b'south lawndale',b'2325 s california ave',b'',b'',b'',b'',b'early head start',b'el hogar del nino/cuidar - el hogar del nino/cuidar- california',b'60608',b'',b'',b'cps_early_childhood_portal_scrape.csv',b'',b'',b'extended day',b'',b'5231629',b'child care',b'',b'',b'cp',b'',b'66',b'',b'',b'',b'',b'',b'',b'',b''
57,1.0,68,CPS_Early_Childhood_Portal_scrape.csv, Henry Booth House - Bernard Gentry,2326 S Dearborn St ,,8428557,,Child Care,EXTENDED DAY,,,,,,,,,,,,,,,,,,,,,,,,b'',b'',b'2326 s dearborn st',b'',b'',b'',b'',b'child care',b'henry booth house - bernard gentry',b'',b'',b'',b'cps_early_childhood_portal_scrape.csv',b'',b'',b'extended day',b'',b'8428557',b'',b'',b'',b'',b'',b'69',b'',b'',b'',b'',b'',b'',b'',b''
57,1.0,69,CPS_Early_Childhood_Portal_scrape.csv, Henry Booth House - Bernard Gentry,2326 S Dearborn St ,,8428557,,Child Care,EXTENDED DAY,,,,,,,,,,,,,,,,,,,,,,,,b'',b'',b'2326 s dearborn st',b'',b'',b'',b'',b'child care',b'henry booth house - bernard gentry',b'',b'',b'',b'cps_early_childhood_portal_scrape.csv',b'',b'',b'extended day',b'',b'8428557',b'',b'',b'',b'',b'',b'69',b'',b'',b'',b'',b'',b'',b'',b''
58,1.0,70,CPS_Early_Childhood_Portal_scrape.csv, Chicago State University - Kenyatta's Day Care,2334 E 75th ,,2213777,,Child Care,EXTENDED DAY,,,,,,,,,,,,,,,,,,,,,,,,b'',b'',b'2334 e 75th',b'',b'',b'',b'',b'child care',"b""chicago state university - kenyatta's day care""",b'',b'',b'',b'cps_early_childhood_portal_scrape.csv',b'',b'',b'extended day',b'',b'2213777',b'',b'',b'',b'',b'',b'70',b'',b'',b'',b'',b'',b'',b'',b''
60,1.0,71,CPS_Early_Childhood_Portal_scrape.csv, Henry Booth House - Hillard House / Henry Booth,2401 S Wabash Ave ,,7919710,,Child Care,EXTENDED DAY,,,,,,,,,,,,,,,,,,,,,,,,b'',b'',b'2401 s wabash ave',b'',b'',b'',b'',b'child care',b'henry booth house - hillard house / henry booth',b'',b'',b'',b'cps_early_childhood_portal_scrape.csv',b'',b'',b'extended day',b'',b'7919710',b'',b'',b'',b'',b'',b'71',b'',b'',b'',b'',b'',b'',b'',b''
22,1.0,72,CPS_Early_Childhood_Portal_scrape.csv, Catholic Charities of the Archdiocese of Chicago - Our Lady of Tepeyac,2414 S Albany Ave ,,2775888,,Child Care,EXTENDED DAY,,,,,,,,,,,,,,,,,,,,,,,,b'www.catholiccharities.net',b'',b'2414 s albany',b'',b'petra gutierrez',b'catholic charities of the archdiocese of chicago',b'yes',b'child care',b'catholic charities of the archdiocese of chicago - our lady of tepeyac',b'60623',b'',b'',b'cps_early_childhood_portal_scrape.csv',b'',"b'2617sa(school age (sa)), 4382ps(hs collaboration with childc'",b'half day/full day',b'',b'2775888',b'',b'',b'',b'laura rios',b'south lawndale',b'1184',b'',b'',b'yes',b'',b'',b'petra gutierrez',b'',b'no'
22,1.0,73,CPS_Early_Childhood_Portal_scrape.csv, Catholic Charities of the Archdiocese of Chicago - Our Lady of Tepeyac,2414 S Albany Ave ,,2775888,,Child Care,EXTENDED DAY,,,,,,,,,,,,,,,,,,,,,,,,b'www.catholiccharities.net',b'',b'2414 s albany',b'',b'petra gutierrez',b'catholic charities of the archdiocese of chicago',b'yes',b'child care',b'catholic charities of the archdiocese of chicago - our lady of tepeyac',b'60623',b'',b'',b'cps_early_childhood_portal_scrape.csv',b'',"b'2617sa(school age (sa)), 4382ps(hs collaboration with childc'",b'half day/full day',b'',b'2775888',b'',b'',b'',b'laura rios',b'south lawndale',b'1184',b'',b'',b'yes',b'',b'',b'petra gutierrez',b'',b'no'
61,1.0,74,CPS_Early_Childhood_Portal_scrape.csv, YMCA of Metropolitan Chicago - High Ridge YMCA,2424 W Touhy Ave ,,2628300,,Child Care,EXTENDED DAY,,,,,,,,,,,,,,,,,,,,,,,,b'www.ymcachicago.org',b'',b'2424 w touhy',b'',b'linda acevedo',b'ymca of metropolitan chicago',b'yes',b'child care',b'ymca of metropolitan chicago - high ridge ymca',b'60645',b'',b'',b'cps_early_childhood_portal_scrape.csv',b'',"b'2132it(child care it center), 7094ps(hs collaboration with c'",b'half day/full day',b'',b'2628300',b'',b'',b'',b'dorothy cole-gary',b'west ridge',b'74',b'',b'',b'yes',b'',b'',b'linda acevedo',b'',b'no'
855,,75,CPS_Early_Childhood_Portal_scrape.csv, El Valor - Carlos Cantu,2434 S Kildare Ave ,,,,Child Care,EXTENDED DAY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
856,,76,CPS_Early_Childhood_Portal_scrape.csv, El Valor - Carlos Cantu,2434 S Kildare Ave ,,,,Child Care,EXTENDED DAY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
62,0.888888888889,77,CPS_Early_Childhood_Portal_scrape.csv, Christopher House - Christopher House - Greenview,2507 N Greenview Ave ,,4721083,,Child Care,EXTENDED DAY,,,,,,,,,,,,,,,,,,,,,,,,b'www.christopherhouse.org',b'lincoln park',b'2507 n greenview',b'',b'aimee washington',b'christopher house',b'no',b'child care',b'christopher house',b'60614',b'awashington@christopherhouse.org',b'129456',b'cps_early_childhood_portal_scrape.csv',b'',"b'2681it(child care it center), 3406ps(hs collaboration with c'",b'half day/full day',b'',b'4721083',b'child care',b'',b'04/30/14',b'lori baas',b'lincoln park',b'77',b'',b'',b'yes',b'',b'',b'aimee washington',b'',b'no'
64,1.0,78,CPS_Early_Childhood_Portal_scrape.csv, Christopher House - Christopher House - Logan Square,2610 N Francisco Ave ,,2354073,,Child Care,EXTENDED DAY,,,,,,,,,,,,,,,,,,,,,,,,b'',b'logan square',b'2610 n francisco ave',b'',b'',b'',b'',b'community partnerships',b'christopher house logan sq',b'60647',b'',b'',b'cps_early_childhood_portal_scrape.csv',b'',b'',b'half day/full day',b'',b'2354073',b'child care',b'',b'',b'cp',b'',b'3122',b'',b'',b'',b'',b'',b'',b'',b''
66,1.0,79,CPS_Early_Childhood_Portal_scrape.csv, St. Augustine College - St. Augustine - Nayarit,2610 W 25th Pl ,,8783641,,Child Care,EXTENDED DAY,,,,,,,,,,,,,,,,,,,,,,,,b'',b'',b'2610 w 25th pl',b'',b'',b'',b'',b'child care',b'st. augustine college - st. augustine - nayarit',b'',b'',b'',b'cps_early_childhood_portal_scrape.csv',b'',b'',b'half day/full day',b'',b'8783641',b'',b'',b'',b'',b'',b'1257',b'',b'',b'',b'',b'',b'',b'',b''
66,1.0,80,CPS_Early_Childhood_Portal_scrape.csv, St. Augustine College - St. Augustine - Nayarit,2610 W 25th Pl ,,8783641,,Child Care,EXTENDED DAY,,,,,,,,,,,,,,,,,,,,,,,,b'',b'',b'2610 w 25th pl',b'',b'',b'',b'',b'child care',b'st. augustine college - st. augustine - nayarit',b'',b'',b'',b'cps_early_childhood_portal_scrape.csv',b'',b'',b'half day/full day',b'',b'8783641',b'',b'',b'',b'',b'',b'1257',b'',b'',b'',b'',b'',b'',b'',b''
67,1.0,81,CPS_Early_Childhood_Portal_scrape.csv, YMCA of Metropolitan Chicago - Rauner,2700 S Western Ave ,,8473115,,Child Care,EXTENDED DAY,,,,,,,,,,,,,,,,,,,,,,,,b'www.ymcachicago.org',b'',b'2700 s western ave',b'',b'sonya sifuentes',b'ymca of metropolitan chicago',b'yes',b'state pre-kindergarten',b'ymca of metropolitan chicago - rauner',b'60608',b'',b'',b'cps_early_childhood_portal_scrape.csv',b'',"b'4167it(child care it center), 4170ps(hs collaboration with c'",b'half day/full day',b'',b'8473115',b'',b'',b'',b'dorothy cole-gary',b'lower west side',b'82',b'',b'',b'yes',b'',b'',b'sonya sifuentes',b'',b'yes'
67,1.0,82,CPS_Early_Childhood_Portal_scrape.csv, YMCA of Metropolitan Chicago - Rauner,2700 S Western Ave ,,8473115,,Child Care,EXTENDED DAY,,,,,,,,,,,,,,,,,,,,,,,,b'www.ymcachicago.org',b'',b'2700 s western ave',b'',b'sonya sifuentes',b'ymca of metropolitan chicago',b'yes',b'state pre-kindergarten',b'ymca of metropolitan chicago - rauner',b'60608',b'',b'',b'cps_early_childhood_portal_scrape.csv',b'',"b'4167it(child care it center), 4170ps(hs collaboration with c'",b'half day/full day',b'',b'8473115',b'',b'',b'',b'dorothy cole-gary',b'lower west side',b'82',b'',b'',b'yes',b'',b'',b'sonya sifuentes',b'',b'yes'
68,1.0,83,CPS_Early_Childhood_Portal_scrape.csv, YMCA of Metropolitan Chicago - YMCA - Bowen High School,2710 E 89th St ,,9330166,,Child Care,EXTENDED DAY,,,,,,,,,,,,,,,,,,,,,,,,b'',b'',b'2710 e 89th st',b'',b'',b'',b'',b'child care',b'ymca of metropolitan chicago - ymca - bowen high school',b'60617',b'',b'',b'cps_early_childhood_portal_scrape.csv',b'',b'',b'extended day',b'',b'9330166',b'child care',b'',b'',b'',b'',b'83',b'',b'',b'',b'',b'',b'',b'',b''
857,,84,CPS_Early_Childhood_Portal_scrape.csv, Easter Seals Society of Metropolitan Chicago - The Keeper's Inst.,2718 W 59th St ,,,,Child Care,EXTENDED DAY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
69,1.0,85,CPS_Early_Childhood_Portal_scrape.csv, El Valor - Centro Infantil(Puerto Rican Comm),2739 W Division St ,,3428866,,Child Care,EXTENDED DAY,,,,,,,,,,,,,,,,,,,,,,,,b'www.elvalor.org',b'',b'2739 w division st',b'',b'xochiti ramirez',b'el valor',b'no',b'child care',b'el valor - centro infantil(puerto rican comm)',b'60622',b'',b'',b'cps_early_childhood_portal_scrape.csv',b'',b'',b'extended day',b'',b'3428866',b'',b'',b'',b'vincent allocco',b'west town',b'85',b'',b'',b'yes',b'',b'',b'xochiti ramirez',b'',b'no'
78,1.0,86,CPS_Early_Childhood_Portal_scrape.csv, Mary Crane League - Mary Crane - West,2820 N Leavitt St ,,3485528,,Child Care,EXTENDED DAY,,,,,,,,,,,,,,,,,,,,,,,,b'',b'',b'2820 n leavitt st',b'',b'',b'',b'',b'child care',b'mary crane league - mary crane - west',b'',b'',b'',b'cps_early_childhood_portal_scrape.csv',b'',b'',b'half day/full day',b'',b'3485528',b'',b'',b'',b'',b'',b'86',b'',b'',b'',b'',b'',b'',b'',b''
70,1.0,87,CPS_Early_Childhood_Portal_scrape.csv, Henry Booth House - Family Service Center / Henry Booth,2850 S Michigan Ave ,,9492151,,Child Care,EXTENDED DAY,,,,,,,,,,,,,,,,,,,,,,,,b'',b'',b'2850 s michigan ave',b'',b'',b'',b'',b'child care',b'henry booth house - family service center / henry booth',b'60616',b'',b'',b'cps_early_childhood_portal_scrape.csv',b'',b'',b'extended day',b'',b'9492151',b'child care',b'',b'',b'',b'',b'87',b'',b'',b'',b'',b'',b'',b'',b''
71,1.0,88,CPS_Early_Childhood_Portal_scrape.csv, Mary Crane League - Mary Crane - North,2905 N Leavitt St ,,9753322,,Child Care,EXTENDED DAY,,,,,,,,,,,,,,,,,,,,,,,,b'',b'',b'2905 n leavitt st',b'',b'',b'',b'',b'child care',b'mary crane league - mary crane - north',b'60618',b'',b'',b'cps_early_childhood_portal_scrape.csv',b'',b'',b'extended day',b'',b'9753322',b'child care',b'',b'',b'',b'',b'88',b'',b'',b'',b'',b'',b'',b'',b''
73,1.0,89,CPS_Early_Childhood_Portal_scrape.csv, Henry Booth House - Near South / Henry Booth,2929 S Wabash Ave ,,7910424,,Child Care,EXTENDED DAY,,,,,,,,,,,,,,,,,,,,,,,,b'www.henryboothhouse.org',b'douglas',b'2929 s wabash',b'',b'ms. newsome',b'henry booth house',b'no',b'community partnerships',b'henry booth house - near south / henry booth',b'60616',b'',b'',b'cps_early_childhood_portal_scrape.csv',b'',b'7013ps(hs collaboration with childcare)',"b'8-11 hours, varies by facility'",b'',b'7910424',b'child care',b'',b'',b'scott perkins',b'douglas',b'3167',b'',b'',b'yes',b'',b'',b'ms. newsome',b'',b'no'
